#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CDK1	SGOL1	9606.ENSP00000378699	9606.ENSP00000263753	0	0	0	0	0.849	0.076	0	0.656	0.948
CDK1	ESCO1	9606.ENSP00000378699	9606.ENSP00000269214	0	0	0	0	0.513	0.284	0	0.388	0.768
CDK1	TP53	9606.ENSP00000378699	9606.ENSP00000269305	0	0	0	0	0.096	0.680	0	0.927	0.977
CDK1	CDCA5	9606.ENSP00000378699	9606.ENSP00000275517	0	0	0	0	0.760	0.270	0.900	0.541	0.990
CDK1	SMC2	9606.ENSP00000378699	9606.ENSP00000286398	0	0	0	0	0.925	0.159	0.900	0.229	0.994
CDK1	CCNB2	9606.ENSP00000378699	9606.ENSP00000288207	0	0	0	0	0.993	0.971	0.900	0.993	0.999
CDK1	H2AFZ	9606.ENSP00000378699	9606.ENSP00000296417	0	0	0	0	0.803	0.077	0.900	0.325	0.986
CDK1	RAD21	9606.ENSP00000378699	9606.ENSP00000297338	0	0	0	0	0.148	0.077	0.900	0.643	0.968
CDK1	WAPAL	9606.ENSP00000378699	9606.ENSP00000298767	0	0	0	0	0.071	0	0.900	0.418	0.941
CDK1	NCAPH2	9606.ENSP00000378699	9606.ENSP00000299821	0	0	0	0	0.090	0	0.900	0.146	0.915
CDK1	PLK1	9606.ENSP00000378699	9606.ENSP00000300093	0	0	0	0.627	0.963	0.230	0.800	0.989	0.996
CDK1	PDS5A	9606.ENSP00000378699	9606.ENSP00000303427	0	0	0	0	0.089	0	0.900	0.569	0.957
CDK1	ESCO2	9606.ENSP00000378699	9606.ENSP00000306999	0	0	0	0	0.903	0.213	0	0.271	0.939
CDK1	PDS5B	9606.ENSP00000378699	9606.ENSP00000313851	0	0	0	0	0.063	0	0.900	0.279	0.926
CDK1	SMC1A	9606.ENSP00000378699	9606.ENSP00000323421	0	0	0	0	0.124	0.159	0.900	0.278	0.939
CDK1	NCAPD2	9606.ENSP00000378699	9606.ENSP00000325017	0	0	0	0	0.885	0.270	0.900	0.444	0.994
CDK1	ATR	9606.ENSP00000378699	9606.ENSP00000343741	0	0	0	0	0.063	0.180	0	0.660	0.715
CDK1	SMC4	9606.ENSP00000378699	9606.ENSP00000349961	0	0	0	0	0.906	0.321	0.900	0.520	0.996
CDK1	SMC3	9606.ENSP00000378699	9606.ENSP00000354720	0	0	0	0	0.175	0.159	0.900	0.581	0.967
CDK1	STAG1	9606.ENSP00000378699	9606.ENSP00000372689	0	0	0	0	0.062	0	0.900	0.232	0.921
CDK1	MYC	9606.ENSP00000378699	9606.ENSP00000479618	0	0	0	0	0.124	0.304	0	0.711	0.809
CHTF18	MSH6	9606.ENSP00000262315	9606.ENSP00000234420	0	0	0	0	0.636	0.058	0	0.244	0.718
CHTF18	NCAPH	9606.ENSP00000262315	9606.ENSP00000240423	0	0	0	0	0.638	0	0	0.225	0.707
CHTF18	NCAPG	9606.ENSP00000262315	9606.ENSP00000251496	0	0	0	0	0.471	0	0	0.507	0.728
CHTF18	ESPL1	9606.ENSP00000262315	9606.ENSP00000257934	0	0	0	0	0.671	0	0	0.652	0.881
CHTF18	SMC1B	9606.ENSP00000262315	9606.ENSP00000350036	0	0	0	0	0.521	0.163	0	0.318	0.703
CHTF18	NIPBL	9606.ENSP00000262315	9606.ENSP00000282516	0	0	0	0	0.062	0.152	0	0.694	0.736
CHTF18	NCAPD2	9606.ENSP00000262315	9606.ENSP00000325017	0	0	0	0	0.604	0.115	0	0.358	0.755
CHTF18	SMC2	9606.ENSP00000262315	9606.ENSP00000286398	0	0	0	0	0.739	0.104	0	0.194	0.795
CHTF18	SMC1A	9606.ENSP00000262315	9606.ENSP00000323421	0	0	0	0	0.540	0.362	0	0.365	0.798
CHTF18	SMC5	9606.ENSP00000262315	9606.ENSP00000354957	0	0	0	0	0.358	0.104	0	0.706	0.816
CHTF18	WAPAL	9606.ENSP00000262315	9606.ENSP00000298767	0	0	0	0	0.049	0	0	0.835	0.836
CHTF18	ATR	9606.ENSP00000262315	9606.ENSP00000343741	0	0	0	0	0.084	0.395	0	0.799	0.879
CHTF18	SMC4	9606.ENSP00000262315	9606.ENSP00000349961	0	0	0	0	0.762	0.104	0	0.488	0.881
CHTF18	RAD21	9606.ENSP00000262315	9606.ENSP00000297338	0	0	0	0	0.174	0.383	0	0.786	0.882
CHTF18	PDS5A	9606.ENSP00000262315	9606.ENSP00000303427	0	0	0	0	0.184	0.057	0	0.885	0.904
CHTF18	ESCO2	9606.ENSP00000262315	9606.ENSP00000306999	0	0	0	0	0.236	0.369	0	0.916	0.956
CHTF18	SMC3	9606.ENSP00000262315	9606.ENSP00000354720	0	0	0	0	0.418	0.161	0	0.931	0.963
CHTF18	ESCO1	9606.ENSP00000262315	9606.ENSP00000269214	0	0	0	0	0.176	0.369	0	0.950	0.972
CTCF	STAG2	9606.ENSP00000264010	9606.ENSP00000218089	0	0	0	0	0.199	0.702	0	0.967	0.991
CTCF	WAPAL	9606.ENSP00000264010	9606.ENSP00000298767	0	0	0	0	0.082	0.058	0	0.684	0.703
CTCF	SMC4	9606.ENSP00000264010	9606.ENSP00000349961	0	0	0	0	0.083	0.077	0	0.699	0.723
CTCF	SMC1A	9606.ENSP00000264010	9606.ENSP00000323421	0	0	0	0	0.187	0.297	0	0.722	0.828
CTCF	STAG1	9606.ENSP00000264010	9606.ENSP00000372689	0	0	0	0	0.095	0.527	0	0.707	0.863
CTCF	NIPBL	9606.ENSP00000264010	9606.ENSP00000282516	0	0	0	0	0.063	0	0	0.884	0.887
CTCF	H2AFZ	9606.ENSP00000264010	9606.ENSP00000296417	0	0	0	0	0.062	0.281	0.600	0.739	0.920
CTCF	SMC3	9606.ENSP00000264010	9606.ENSP00000354720	0	0	0	0	0.166	0.297	0	0.937	0.960
CTCF	MYC	9606.ENSP00000264010	9606.ENSP00000479618	0	0	0	0	0.063	0.058	0.900	0.700	0.970
CTCF	RAD21	9606.ENSP00000264010	9606.ENSP00000297338	0	0	0	0	0.167	0.281	0	0.993	0.996
EID3	STAG2	9606.ENSP00000435619	9606.ENSP00000218089	0	0	0	0	0.062	0	0.900	0.121	0.910
EID3	NSMCE2	9606.ENSP00000435619	9606.ENSP00000287437	0	0	0	0	0.093	0.888	0.900	0.638	0.995
EID3	RAD21	9606.ENSP00000435619	9606.ENSP00000297338	0	0	0	0	0.066	0	0.900	0.391	0.938
EID3	SMC1A	9606.ENSP00000435619	9606.ENSP00000323421	0	0	0	0	0.083	0.293	0.900	0.143	0.937
EID3	NDNL2	9606.ENSP00000435619	9606.ENSP00000330694	0	0	0	0	0.062	0.828	0.900	0.735	0.995
EID3	SMC3	9606.ENSP00000435619	9606.ENSP00000354720	0	0	0	0	0.094	0.293	0.900	0.432	0.958
EID3	SMC5	9606.ENSP00000435619	9606.ENSP00000354957	0	0	0	0	0.138	0.933	0.900	0.904	0.999
EID3	NSMCE1	9606.ENSP00000435619	9606.ENSP00000355077	0	0	0	0	0.062	0.966	0.900	0.539	0.998
EID3	NSMCE4A	9606.ENSP00000435619	9606.ENSP00000358019	0	0	0	0.936	0	0	0.900	0.804	0.905
EID3	STAG1	9606.ENSP00000435619	9606.ENSP00000372689	0	0	0	0	0.062	0	0.900	0.121	0.910
EID3	SUMO1	9606.ENSP00000435619	9606.ENSP00000376077	0	0	0	0	0.062	0.094	0.900	0.191	0.922
EID3	SMC6	9606.ENSP00000435619	9606.ENSP00000404092	0	0	0	0	0.099	0.955	0.900	0.830	0.999
ESCO1	STAG2	9606.ENSP00000269214	9606.ENSP00000218089	0	0	0	0	0.151	0.251	0.900	0.656	0.975
ESCO1	ESPL1	9606.ENSP00000269214	9606.ENSP00000257934	0	0	0	0	0.168	0.104	0	0.845	0.874
ESCO1	CHTF18	9606.ENSP00000269214	9606.ENSP00000262315	0	0	0	0	0.176	0.369	0	0.950	0.972
ESCO1	MAU2	9606.ENSP00000269214	9606.ENSP00000262815	0	0	0	0	0.065	0	0	0.866	0.869
ESCO1	SMC2	9606.ENSP00000269214	9606.ENSP00000286398	0	0	0	0	0.405	0.343	0	0.298	0.701
ESCO1	CDK1	9606.ENSP00000269214	9606.ENSP00000378699	0	0	0	0	0.513	0.284	0	0.388	0.768
ESCO1	SMC1B	9606.ENSP00000269214	9606.ENSP00000350036	0	0	0	0	0.092	0.343	0	0.652	0.774
ESCO1	SMC4	9606.ENSP00000269214	9606.ENSP00000349961	0	0	0	0	0.217	0.343	0	0.632	0.794
ESCO1	REC8	9606.ENSP00000269214	9606.ENSP00000482546	0	0	0	0	0.062	0.529	0	0.620	0.817
ESCO1	SMC6	9606.ENSP00000269214	9606.ENSP00000404092	0	0	0	0	0.127	0.418	0	0.672	0.819
ESCO1	CDCA5	9606.ENSP00000269214	9606.ENSP00000275517	0	0	0	0	0.159	0	0	0.798	0.823
ESCO1	SMC5	9606.ENSP00000269214	9606.ENSP00000354957	0	0	0	0	0.160	0.343	0	0.727	0.836
ESCO1	NIPBL	9606.ENSP00000269214	9606.ENSP00000282516	0	0	0	0	0.089	0.246	0	0.884	0.913
ESCO1	STAG1	9606.ENSP00000269214	9606.ENSP00000372689	0	0	0	0	0.101	0.251	0.900	0.731	0.979
ESCO1	SMC1A	9606.ENSP00000269214	9606.ENSP00000323421	0	0	0	0	0.092	0.343	0.900	0.777	0.984
ESCO1	WAPAL	9606.ENSP00000269214	9606.ENSP00000298767	0	0	0	0	0.088	0	0.900	0.893	0.989
ESCO1	PDS5B	9606.ENSP00000269214	9606.ENSP00000313851	0	0	0	0	0.095	0.649	0.900	0.759	0.991
ESCO1	RAD21	9606.ENSP00000269214	9606.ENSP00000297338	0	0	0	0	0.064	0.529	0.900	0.841	0.992
ESCO1	SMC3	9606.ENSP00000269214	9606.ENSP00000354720	0	0	0	0	0.145	0.787	0.900	0.930	0.998
ESCO1	PDS5A	9606.ENSP00000269214	9606.ENSP00000303427	0	0	0	0	0.128	0.657	0.900	0.960	0.998
ESCO2	STAG2	9606.ENSP00000306999	9606.ENSP00000218089	0	0	0	0	0.067	0.251	0.900	0.718	0.977
ESCO2	NCAPG	9606.ENSP00000306999	9606.ENSP00000251496	0	0	0	0	0.933	0	0	0.271	0.949
ESCO2	CCNB1	9606.ENSP00000306999	9606.ENSP00000256442	0	0	0	0	0.841	0.141	0	0.199	0.881
ESCO2	ESPL1	9606.ENSP00000306999	9606.ENSP00000257934	0	0	0	0	0.281	0.104	0	0.804	0.862
ESCO2	CHTF18	9606.ENSP00000306999	9606.ENSP00000262315	0	0	0	0	0.236	0.369	0	0.916	0.956
ESCO2	MAU2	9606.ENSP00000306999	9606.ENSP00000262815	0	0	0	0	0.065	0	0	0.849	0.853
ESCO2	SGOL1	9606.ENSP00000306999	9606.ENSP00000263753	0	0	0	0	0.810	0	0	0.586	0.918
ESCO2	CDCA5	9606.ENSP00000306999	9606.ENSP00000275517	0	0	0	0	0.503	0	0	0.849	0.921
ESCO2	NIPBL	9606.ENSP00000306999	9606.ENSP00000282516	0	0	0	0	0.073	0.246	0	0.877	0.906
ESCO2	SMC2	9606.ENSP00000306999	9606.ENSP00000286398	0	0	0	0	0.833	0.343	0	0.298	0.916
ESCO2	CCNB2	9606.ENSP00000306999	9606.ENSP00000288207	0	0	0	0	0.692	0.141	0	0.275	0.791
ESCO2	RAD21	9606.ENSP00000306999	9606.ENSP00000297338	0	0	0	0	0.064	0.529	0.900	0.800	0.990
ESCO2	WAPAL	9606.ENSP00000306999	9606.ENSP00000298767	0	0	0	0	0.088	0	0.900	0.874	0.987
ESCO2	PLK1	9606.ENSP00000306999	9606.ENSP00000300093	0	0	0	0	0.687	0	0	0.342	0.785
ESCO2	PDS5A	9606.ENSP00000306999	9606.ENSP00000303427	0	0	0	0	0.095	0.649	0.900	0.869	0.995
ESCO2	SMC5	9606.ENSP00000306999	9606.ENSP00000354957	0	0	0	0	0.160	0.343	0	0.532	0.719
ESCO2	NCAPD2	9606.ENSP00000306999	9606.ENSP00000325017	0	0	0	0	0.656	0.104	0	0.172	0.723
ESCO2	SMC1B	9606.ENSP00000306999	9606.ENSP00000350036	0	0	0	0	0.092	0.343	0	0.624	0.756
ESCO2	REC8	9606.ENSP00000306999	9606.ENSP00000482546	0	0	0	0	0.062	0.529	0	0.564	0.790
ESCO2	SMC4	9606.ENSP00000306999	9606.ENSP00000349961	0	0	0	0	0.776	0.343	0	0.584	0.933
ESCO2	CDK1	9606.ENSP00000306999	9606.ENSP00000378699	0	0	0	0	0.903	0.213	0	0.271	0.939
ESCO2	STAG1	9606.ENSP00000306999	9606.ENSP00000372689	0	0	0	0	0.067	0.251	0.900	0.696	0.975
ESCO2	SMC1A	9606.ENSP00000306999	9606.ENSP00000323421	0	0	0	0	0.109	0.343	0.900	0.807	0.987
ESCO2	PDS5B	9606.ENSP00000306999	9606.ENSP00000313851	0	0	0	0	0.095	0.649	0.900	0.809	0.993
ESCO2	SMC3	9606.ENSP00000306999	9606.ENSP00000354720	0	0	0	0	0.137	0.837	0.900	0.931	0.998
ESPL1	STAG2	9606.ENSP00000257934	9606.ENSP00000218089	0	0	0	0	0.385	0.210	0.800	0.806	0.978
ESPL1	NCAPH	9606.ENSP00000257934	9606.ENSP00000240423	0	0	0	0	0.872	0.056	0	0.410	0.922
ESPL1	NCAPG	9606.ENSP00000257934	9606.ENSP00000251496	0	0	0	0	0.856	0.058	0	0.688	0.954
ESPL1	CCNB1	9606.ENSP00000257934	9606.ENSP00000256442	0	0	0	0	0.634	0.582	0	0.976	0.996
ESPL1	SMC6	9606.ENSP00000257934	9606.ENSP00000404092	0	0	0	0	0.265	0.148	0	0.619	0.740
ESPL1	SGOL2	9606.ENSP00000257934	9606.ENSP00000350447	0	0	0	0	0.184	0	0	0.751	0.788
ESPL1	MAU2	9606.ENSP00000257934	9606.ENSP00000262815	0	0	0	0	0.064	0	0	0.821	0.826
ESPL1	STAG3	9606.ENSP00000257934	9606.ENSP00000477973	0	0	0	0	0.385	0.210	0	0.688	0.835
ESPL1	PDS5B	9606.ENSP00000257934	9606.ENSP00000313851	0	0	0	0	0.444	0	0	0.716	0.835
ESPL1	NCAPD2	9606.ENSP00000257934	9606.ENSP00000325017	0	0	0	0	0.684	0.056	0	0.570	0.860
ESPL1	ESCO2	9606.ENSP00000257934	9606.ENSP00000306999	0	0	0	0	0.281	0.104	0	0.804	0.862
ESPL1	ESCO1	9606.ENSP00000257934	9606.ENSP00000269214	0	0	0	0	0.168	0.104	0	0.845	0.874
ESPL1	CHTF18	9606.ENSP00000257934	9606.ENSP00000262315	0	0	0	0	0.671	0	0	0.652	0.881
ESPL1	WAPAL	9606.ENSP00000257934	9606.ENSP00000298767	0	0	0	0	0.125	0	0	0.885	0.895
ESPL1	SGOL1	9606.ENSP00000257934	9606.ENSP00000263753	0	0	0	0	0.652	0	0	0.743	0.907
ESPL1	CDCA5	9606.ENSP00000257934	9606.ENSP00000275517	0	0	0	0	0.633	0	0	0.786	0.918
ESPL1	PDS5A	9606.ENSP00000257934	9606.ENSP00000303427	0	0	0	0	0.444	0	0	0.860	0.919
ESPL1	SMC2	9606.ENSP00000257934	9606.ENSP00000286398	0	0	0	0	0.826	0.148	0	0.576	0.931
ESPL1	SMC5	9606.ENSP00000257934	9606.ENSP00000354957	0	0	0	0	0.757	0.148	0	0.735	0.940
ESPL1	NIPBL	9606.ENSP00000257934	9606.ENSP00000282516	0	0	0	0	0.493	0.275	0	0.854	0.941
ESPL1	SMC4	9606.ENSP00000257934	9606.ENSP00000349961	0	0	0	0	0.833	0.148	0	0.762	0.963
ESPL1	STAG1	9606.ENSP00000257934	9606.ENSP00000372689	0	0	0	0	0.385	0.210	0.800	0.760	0.973
ESPL1	SMC1B	9606.ENSP00000257934	9606.ENSP00000350036	0	0	0	0	0.519	0.243	0.800	0.715	0.976
ESPL1	SMC1A	9606.ENSP00000257934	9606.ENSP00000323421	0	0	0	0	0.533	0.243	0.800	0.723	0.977
ESPL1	PLK1	9606.ENSP00000257934	9606.ENSP00000300093	0	0	0	0	0.702	0.159	0	0.931	0.981
ESPL1	CCNB2	9606.ENSP00000257934	9606.ENSP00000288207	0	0	0	0	0.915	0.221	0	0.742	0.981
ESPL1	REC8	9606.ENSP00000257934	9606.ENSP00000482546	0	0	0	0	0.234	0.399	0.800	0.863	0.985
ESPL1	CDK1	9606.ENSP00000257934	9606.ENSP00000378699	0	0	0	0	0.665	0.159	0	0.975	0.992
ESPL1	RAD21	9606.ENSP00000257934	9606.ENSP00000297338	0	0	0	0	0.234	0.659	0.800	0.929	0.995
ESPL1	SMC3	9606.ENSP00000257934	9606.ENSP00000354720	0	0	0	0	0.807	0.148	0.800	0.916	0.996
H2AFZ	CCNB1	9606.ENSP00000296417	9606.ENSP00000256442	0	0	0	0	0.511	0.090	0.900	0.319	0.965
