#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ACTL6A	ENSP00000467041	9606.ENSP00000397552	9606.ENSP00000467041	0	0	0	0	0.062	0.254	0.900	0.491	0.959
ACTL6A	INO80E	9606.ENSP00000397552	9606.ENSP00000457016	0	0	0	0	0.063	0.835	0.900	0	0.983
ACTL6A	MYC	9606.ENSP00000397552	9606.ENSP00000479618	0	0	0	0	0.075	0.622	0.900	0.897	0.995
ACTL6A	RUVBL2	9606.ENSP00000397552	9606.ENSP00000473172	0	0	0	0	0.379	0.936	0.900	0.805	0.999
ACTR5	INO80B	9606.ENSP00000243903	9606.ENSP00000233331	0	0	0	0	0	0.973	0.900	0.671	0.999
ACTR5	ACTB	9606.ENSP00000243903	9606.ENSP00000349960	0	0	0	0.648	0.057	0.292	0.800	0.245	0.865
ACTR5	TRRAP	9606.ENSP00000243903	9606.ENSP00000352925	0	0	0	0	0	0.065	0.900	0.113	0.909
ACTR5	KAT5	9606.ENSP00000243903	9606.ENSP00000340330	0	0	0	0	0.064	0	0.900	0.142	0.912
ACTR5	MCRS1	9606.ENSP00000243903	9606.ENSP00000349640	0	0	0	0	0	0.684	0.900	0.062	0.967
ACTR5	TFPT	9606.ENSP00000243903	9606.ENSP00000375639	0	0	0	0	0	0.499	0.900	0.402	0.967
ACTR5	YY1	9606.ENSP00000243903	9606.ENSP00000262238	0	0	0	0	0	0.714	0.900	0.234	0.976
ACTR5	UCHL5	9606.ENSP00000243903	9606.ENSP00000356425	0	0	0	0	0.042	0.776	0.900	0.141	0.979
ACTR5	INO80E	9606.ENSP00000243903	9606.ENSP00000457016	0	0	0	0	0.060	0.870	0.900	0	0.986
ACTR5	ACTL6A	9606.ENSP00000243903	9606.ENSP00000397552	0	0	0	0.562	0.106	0.846	0.900	0.892	0.990
ACTR5	ENSP00000467041	9606.ENSP00000243903	9606.ENSP00000467041	0	0	0	0	0	0.778	0.900	0.817	0.995
ACTR5	NFRKB	9606.ENSP00000243903	9606.ENSP00000436926	0	0	0	0	0.092	0.874	0.900	0.770	0.997
ACTR5	INO80	9606.ENSP00000243903	9606.ENSP00000355205	0	0	0	0	0.083	0.995	0.900	0.838	0.999
ACTR5	ACTR8	9606.ENSP00000243903	9606.ENSP00000336842	0	0	0	0	0.076	0.930	0.900	0.951	0.999
ACTR5	RUVBL2	9606.ENSP00000243903	9606.ENSP00000473172	0	0	0	0	0.101	0.994	0.900	0.600	0.999
ACTR5	RUVBL1	9606.ENSP00000243903	9606.ENSP00000318297	0	0	0	0	0.104	0.994	0.900	0.715	0.999
ACTR5	INO80C	9606.ENSP00000243903	9606.ENSP00000391457	0	0	0	0	0	0.963	0.900	0.828	0.999
ACTR8	INO80B	9606.ENSP00000336842	9606.ENSP00000233331	0	0	0	0	0.063	0.835	0.900	0.754	0.995
ACTR8	ACTR5	9606.ENSP00000336842	9606.ENSP00000243903	0	0	0	0	0.076	0.930	0.900	0.951	0.999
ACTR8	YY1	9606.ENSP00000336842	9606.ENSP00000262238	0	0	0	0	0.062	0.822	0.900	0.262	0.986
ACTR8	RUVBL1	9606.ENSP00000336842	9606.ENSP00000318297	0	0	0	0	0.063	0.853	0.900	0.653	0.994
ACTR8	TRRAP	9606.ENSP00000336842	9606.ENSP00000352925	0	0	0	0	0	0.153	0.900	0.084	0.915
ACTR8	ACTB	9606.ENSP00000336842	9606.ENSP00000349960	0	0	0	0	0.065	0.530	0.800	0.214	0.921
ACTR8	KAT5	9606.ENSP00000336842	9606.ENSP00000340330	0	0	0	0	0.062	0.185	0.900	0.321	0.941
ACTR8	MCRS1	9606.ENSP00000336842	9606.ENSP00000349640	0	0	0	0	0	0.486	0.900	0.066	0.947
ACTR8	TFPT	9606.ENSP00000336842	9606.ENSP00000375639	0	0	0	0	0	0.486	0.900	0.111	0.950
ACTR8	NFRKB	9606.ENSP00000336842	9606.ENSP00000436926	0	0	0	0	0	0.676	0.900	0	0.966
ACTR8	INO80E	9606.ENSP00000336842	9606.ENSP00000457016	0	0	0	0	0.063	0.835	0.900	0	0.983
ACTR8	ENSP00000467041	9606.ENSP00000336842	9606.ENSP00000467041	0	0	0	0	0.062	0.369	0.900	0.751	0.983
ACTR8	UCHL5	9606.ENSP00000336842	9606.ENSP00000356425	0	0	0	0	0.063	0.758	0.900	0.375	0.983
ACTR8	ACTL6A	9606.ENSP00000336842	9606.ENSP00000397552	0	0	0	0.568	0.064	0.864	0.900	0.771	0.990
ACTR8	INO80C	9606.ENSP00000336842	9606.ENSP00000391457	0	0	0	0	0.063	0.745	0.900	0.800	0.994
ACTR8	RUVBL2	9606.ENSP00000336842	9606.ENSP00000473172	0	0	0	0	0.082	0.928	0.900	0.623	0.997
ACTR8	INO80	9606.ENSP00000336842	9606.ENSP00000355205	0	0	0	0	0.062	0.989	0.900	0.666	0.999
CEBPB	YY1	9606.ENSP00000305422	9606.ENSP00000262238	0	0	0	0	0	0.058	0	0.949	0.950
CEBPB	CREBBP	9606.ENSP00000305422	9606.ENSP00000262367	0	0	0	0	0	0.342	0.900	0.744	0.981
CEBPB	EP300	9606.ENSP00000305422	9606.ENSP00000263253	0	0	0	0	0	0.854	0.900	0.982	0.999
CEBPB	MYC	9606.ENSP00000305422	9606.ENSP00000479618	0	0	0	0	0.089	0.334	0.900	0.567	0.970
CEBPB	CREB1	9606.ENSP00000305422	9606.ENSP00000387699	0	0	0	0	0.053	0.349	0.650	0.897	0.975
CEBPB	HDAC1	9606.ENSP00000305422	9606.ENSP00000362649	0	0	0	0	0	0.745	0	0.988	0.997
CREB1	YY1	9606.ENSP00000387699	9606.ENSP00000262238	0	0	0	0	0.130	0.285	0	0.909	0.939
CREB1	CREBBP	9606.ENSP00000387699	9606.ENSP00000262367	0	0	0	0	0.108	0.983	0.900	0.991	0.999
CREB1	EP300	9606.ENSP00000387699	9606.ENSP00000263253	0	0	0	0	0.062	0.889	0.900	0.991	0.999
CREB1	KAT2B	9606.ENSP00000387699	9606.ENSP00000263754	0	0	0	0	0.063	0.080	0	0.780	0.795
CREB1	PPARGC1A	9606.ENSP00000387699	9606.ENSP00000264867	0	0	0	0	0	0	0.900	0.850	0.984
CREB1	TP53	9606.ENSP00000387699	9606.ENSP00000269305	0	0	0	0	0	0.805	0	0.972	0.994
CREB1	CEBPB	9606.ENSP00000387699	9606.ENSP00000305422	0	0	0	0	0.053	0.349	0.650	0.897	0.975
CREB1	ACTB	9606.ENSP00000387699	9606.ENSP00000349960	0	0	0	0	0	0	0	0.717	0.717
CREB1	GTF2B	9606.ENSP00000387699	9606.ENSP00000359531	0	0	0	0	0.073	0	0	0.759	0.767
CREB1	HDAC1	9606.ENSP00000387699	9606.ENSP00000362649	0	0	0	0	0.126	0.495	0	0.923	0.963
CREB1	HDAC2	9606.ENSP00000387699	9606.ENSP00000430432	0	0	0	0	0.074	0.495	0	0.533	0.762
CREBBP	MDM2	9606.ENSP00000262367	9606.ENSP00000258149	0	0	0	0	0	0.866	0.900	0.856	0.997
CREBBP	YY1	9606.ENSP00000262367	9606.ENSP00000262238	0	0	0	0	0.137	0.334	0.900	0.809	0.987
CREBBP	TRRAP	9606.ENSP00000262367	9606.ENSP00000352925	0	0	0	0	0.095	0.390	0	0.557	0.734
CREBBP	KAT5	9606.ENSP00000262367	9606.ENSP00000340330	0	0	0	0	0.085	0.378	0	0.732	0.834
CREBBP	RBBP4	9606.ENSP00000262367	9606.ENSP00000362592	0	0	0	0	0.086	0.356	0	0.758	0.845
CREBBP	NOTCH1	9606.ENSP00000262367	9606.ENSP00000277541	0	0	0	0	0.087	0	0.600	0.646	0.859
CREBBP	ACTB	9606.ENSP00000262367	9606.ENSP00000349960	0	0	0	0	0	0.161	0.900	0.435	0.948
CREBBP	PARP1	9606.ENSP00000262367	9606.ENSP00000355759	0	0	0	0	0	0.502	0.900	0.395	0.967
CREBBP	HDAC3	9606.ENSP00000262367	9606.ENSP00000302967	0	0	0	0	0.071	0.376	0.900	0.518	0.968
CREBBP	CEBPB	9606.ENSP00000262367	9606.ENSP00000305422	0	0	0	0	0	0.342	0.900	0.744	0.981
CREBBP	PPARGC1A	9606.ENSP00000262367	9606.ENSP00000264867	0	0	0	0	0	0.270	0.900	0.807	0.984
CREBBP	HDAC2	9606.ENSP00000262367	9606.ENSP00000430432	0	0	0	0	0.071	0.580	0.900	0.660	0.984
CREBBP	HDAC1	9606.ENSP00000262367	9606.ENSP00000362649	0	0	0	0	0.130	0.580	0.900	0.693	0.987
CREBBP	MYC	9606.ENSP00000262367	9606.ENSP00000479618	0	0	0	0	0.062	0.687	0.900	0.744	0.991
CREBBP	GTF2B	9606.ENSP00000262367	9606.ENSP00000359531	0	0	0	0	0.080	0.892	0.900	0.659	0.996
CREBBP	EP300	9606.ENSP00000262367	9606.ENSP00000263253	0	0	0	0.957	0.835	0.805	0.900	0.989	0.996
CREBBP	TP53	9606.ENSP00000262367	9606.ENSP00000269305	0	0	0	0	0	0.983	0.900	0.988	0.999
CREBBP	CREB1	9606.ENSP00000262367	9606.ENSP00000387699	0	0	0	0	0.108	0.983	0.900	0.991	0.999
CREBBP	KAT2B	9606.ENSP00000262367	9606.ENSP00000263754	0	0	0	0	0.062	0.885	0.900	0.936	0.999
E2F2	YY1	9606.ENSP00000355249	9606.ENSP00000262238	0	0	0	0	0	0.263	0.900	0.826	0.986
E2F2	E2F3	9606.ENSP00000355249	9606.ENSP00000262904	0	0	0	0.895	0.056	0	0.900	0.831	0.910
E2F2	EED	9606.ENSP00000355249	9606.ENSP00000263360	0	0	0	0	0.086	0.107	0.900	0.080	0.914
E2F2	HDAC3	9606.ENSP00000355249	9606.ENSP00000302967	0	0	0	0	0.078	0.057	0.900	0.175	0.918
E2F2	SUZ12	9606.ENSP00000355249	9606.ENSP00000316578	0	0	0	0	0.069	0.191	0.900	0.193	0.931
E2F2	EZH2	9606.ENSP00000355249	9606.ENSP00000320147	0	0	0	0	0.120	0.058	0.900	0.459	0.949
E2F2	HDAC1	9606.ENSP00000355249	9606.ENSP00000362649	0	0	0	0	0.078	0.057	0.900	0.404	0.941
E2F2	RBBP4	9606.ENSP00000355249	9606.ENSP00000362592	0	0	0	0	0.099	0.154	0.900	0.335	0.942
E2F2	RYBP	9606.ENSP00000355249	9606.ENSP00000419494	0	0	0	0	0.051	0.270	0.900	0.652	0.972
E2F3	YY1	9606.ENSP00000262904	9606.ENSP00000262238	0	0	0	0	0	0.263	0.900	0.523	0.961
E2F3	E2F2	9606.ENSP00000262904	9606.ENSP00000355249	0	0	0	0.895	0.056	0	0.900	0.831	0.910
E2F3	EED	9606.ENSP00000262904	9606.ENSP00000263360	0	0	0	0	0.124	0.107	0.900	0.093	0.919
E2F3	SUZ12	9606.ENSP00000262904	9606.ENSP00000316578	0	0	0	0	0.141	0.191	0.900	0.202	0.937
E2F3	RBBP4	9606.ENSP00000262904	9606.ENSP00000362592	0	0	0	0	0.076	0.154	0.900	0.306	0.938
E2F3	HDAC3	9606.ENSP00000262904	9606.ENSP00000302967	0	0	0	0	0.100	0.057	0.900	0.356	0.938
E2F3	EZH2	9606.ENSP00000262904	9606.ENSP00000320147	0	0	0	0	0.102	0.058	0.900	0.466	0.948
E2F3	RYBP	9606.ENSP00000262904	9606.ENSP00000419494	0	0	0	0	0.051	0.270	0.900	0.362	0.949
E2F3	HDAC1	9606.ENSP00000262904	9606.ENSP00000362649	0	0	0	0	0.099	0.282	0.900	0.543	0.966
EED	YY1	9606.ENSP00000263360	9606.ENSP00000262238	0	0	0	0	0.064	0.425	0.900	0.612	0.976
EED	E2F3	9606.ENSP00000263360	9606.ENSP00000262904	0	0	0	0	0.124	0.107	0.900	0.093	0.919
EED	EP300	9606.ENSP00000263360	9606.ENSP00000263253	0	0	0	0	0	0.078	0.900	0.279	0.927
EED	TP53	9606.ENSP00000263360	9606.ENSP00000269305	0	0	0	0	0.062	0	0.650	0.323	0.758
EED	HDAC3	9606.ENSP00000263360	9606.ENSP00000302967	0	0	0	0	0.065	0.510	0.600	0.127	0.818
EED	E2F2	9606.ENSP00000263360	9606.ENSP00000355249	0	0	0	0	0.086	0.107	0.900	0.080	0.914
EED	HDAC2	9606.ENSP00000263360	9606.ENSP00000430432	0	0	0	0	0.132	0.888	0.900	0.375	0.993
EED	HDAC1	9606.ENSP00000263360	9606.ENSP00000362649	0	0	0	0	0.128	0.909	0.900	0.554	0.996
EED	SUZ12	9606.ENSP00000263360	9606.ENSP00000316578	0	0	0	0	0.105	0.996	0.900	0.994	0.999
EED	EZH2	9606.ENSP00000263360	9606.ENSP00000320147	0	0	0	0	0.093	0.998	0.900	0.994	0.999
EED	RBBP7	9606.ENSP00000263360	9606.ENSP00000369424	0	0	0	0	0.204	0.921	0.900	0.963	0.999
EED	RBBP4	9606.ENSP00000263360	9606.ENSP00000362592	0	0	0	0	0.145	0.971	0.900	0.979	0.999
ENSP00000467041	INO80B	9606.ENSP00000467041	9606.ENSP00000233331	0	0	0	0	0.063	0	0.900	0.826	0.982
ENSP00000467041	ACTR5	9606.ENSP00000467041	9606.ENSP00000243903	0	0	0	0	0	0.778	0.900	0.817	0.995
ENSP00000467041	YY1	9606.ENSP00000467041	9606.ENSP00000262238	0	0	0	0	0	0	0.900	0.289	0.925
ENSP00000467041	HCFC1	9606.ENSP00000467041	9606.ENSP00000309555	0	0	0	0	0	0	0.900	0	0.900
ENSP00000467041	RUVBL1	9606.ENSP00000467041	9606.ENSP00000318297	0	0	0	0	0.062	0.733	0.900	0.956	0.998
ENSP00000467041	ACTR8	9606.ENSP00000467041	9606.ENSP00000336842	0	0	0	0	0.062	0.369	0.900	0.751	0.983
ENSP00000467041	KAT5	9606.ENSP00000467041	9606.ENSP00000340330	0	0	0	0	0	0	0.900	0.217	0.918
ENSP00000467041	MCRS1	9606.ENSP00000467041	9606.ENSP00000349640	0	0	0	0	0.062	0	0.900	0.377	0.936
ENSP00000467041	TRRAP	9606.ENSP00000467041	9606.ENSP00000352925	0	0	0	0	0	0.062	0.900	0.078	0.906
ENSP00000467041	INO80	9606.ENSP00000467041	9606.ENSP00000355205	0	0	0	0	0	0.744	0.900	0.730	0.992
ENSP00000467041	UCHL5	9606.ENSP00000467041	9606.ENSP00000356425	0	0	0	0	0	0	0.900	0.140	0.910
ENSP00000467041	TFPT	9606.ENSP00000467041	9606.ENSP00000375639	0	0	0	0	0	0	0.900	0.303	0.927
ENSP00000467041	INO80C	9606.ENSP00000467041	9606.ENSP00000391457	0	0	0	0.904	0	0	0.900	0	0.900
ENSP00000467041	ACTL6A	9606.ENSP00000467041	9606.ENSP00000397552	0	0	0	0	0.062	0.254	0.900	0.491	0.959
ENSP00000467041	NFRKB	9606.ENSP00000467041	9606.ENSP00000436926	0	0	0	0	0	0	0.900	0.320	0.929
ENSP00000467041	INO80E	9606.ENSP00000467041	9606.ENSP00000457016	0	0	0	0	0.062	0	0.900	0.392	0.937
ENSP00000467041	RUVBL2	9606.ENSP00000467041	9606.ENSP00000473172	0	0	0	0	0	0.732	0.900	0.812	0.994
EP300	MDM2	9606.ENSP00000263253	9606.ENSP00000258149	0	0	0	0	0	0.874	0.900	0.989	0.999
EP300	YY1	9606.ENSP00000263253	9606.ENSP00000262238	0	0	0	0	0.065	0.884	0.900	0.984	0.999
EP300	CREBBP	9606.ENSP00000263253	9606.ENSP00000262367	0	0	0	0.957	0.835	0.805	0.900	0.989	0.996
EP300	TRRAP	9606.ENSP00000263253	9606.ENSP00000352925	0	0	0	0	0.123	0.264	0	0.607	0.725
EP300	ACTB	9606.ENSP00000263253	9606.ENSP00000349960	0	0	0	0	0	0.239	0.650	0.521	0.861
EP300	PARP1	9606.ENSP00000263253	9606.ENSP00000355759	0	0	0	0	0	0.756	0	0.619	0.903
EP300	EED	9606.ENSP00000263253	9606.ENSP00000263360	0	0	0	0	0	0.078	0.900	0.279	0.927
EP300	GTF2B	9606.ENSP00000263253	9606.ENSP00000359531	0	0	0	0	0.074	0.418	0	0.890	0.935
EP300	RBBP7	9606.ENSP00000263253	9606.ENSP00000369424	0	0	0	0	0.062	0.231	0.900	0.303	0.943
EP300	KAT5	9606.ENSP00000263253	9606.ENSP00000340330	0	0	0	0	0.085	0.378	0.300	0.876	0.944
EP300	SUZ12	9606.ENSP00000263253	9606.ENSP00000316578	0	0	0	0	0.072	0	0.900	0.507	0.950
EP300	RBBP4	9606.ENSP00000263253	9606.ENSP00000362592	0	0	0	0	0.062	0.231	0.900	0.489	0.958
EP300	EZH2	9606.ENSP00000263253	9606.ENSP00000320147	0	0	0	0	0.064	0.378	0.900	0.728	0.982
EP300	HDAC3	9606.ENSP00000263253	9606.ENSP00000302967	0	0	0	0	0.064	0.722	0.900	0.619	0.988
EP300	PPARGC1A	9606.ENSP00000263253	9606.ENSP00000264867	0	0	0	0	0	0.270	0.900	0.908	0.992
EP300	HDAC2	9606.ENSP00000263253	9606.ENSP00000430432	0	0	0	0	0.064	0.289	0.900	0.955	0.996
EP300	NOTCH1	9606.ENSP00000263253	9606.ENSP00000277541	0	0	0	0	0.062	0.678	0.900	0.912	0.997
EP300	KAT2B	9606.ENSP00000263253	9606.ENSP00000263754	0	0	0	0	0.062	0.883	0.900	0.987	0.999
EP300	HDAC1	9606.ENSP00000263253	9606.ENSP00000362649	0	0	0	0	0.064	0.900	0.900	0.983	0.999
EP300	TP53	9606.ENSP00000263253	9606.ENSP00000269305	0	0	0	0	0	0.998	0.900	0.989	0.999
EP300	CREB1	9606.ENSP00000263253	9606.ENSP00000387699	0	0	0	0	0.062	0.889	0.900	0.991	0.999
EP300	CEBPB	9606.ENSP00000263253	9606.ENSP00000305422	0	0	0	0	0	0.854	0.900	0.982	0.999
EP300	MYC	9606.ENSP00000263253	9606.ENSP00000479618	0	0	0	0	0.062	0.780	0.900	0.987	0.999
ERBB2	YY1	9606.ENSP00000269571	9606.ENSP00000262238	0	0	0	0	0	0.056	0.900	0.301	0.928
ERBB2	TP53	9606.ENSP00000269571	9606.ENSP00000269305	0	0	0	0	0	0.129	0	0.878	0.889
ERBB2	MTOR	9606.ENSP00000269571	9606.ENSP00000354558	0	0	0	0	0.049	0.058	0	0.710	0.717
ERBB2	NOTCH1	9606.ENSP00000269571	9606.ENSP00000277541	0	0	0	0	0	0.229	0	0.753	0.802
ERBB2	MYC	9606.ENSP00000269571	9606.ENSP00000479618	0	0	0	0	0.062	0.130	0	0.810	0.831
ERBB2	ACTB	9606.ENSP00000269571	9606.ENSP00000349960	0	0	0	0	0	0.270	0	0.855	0.890
EZH2	MDM2	9606.ENSP00000320147	9606.ENSP00000258149	0	0	0	0	0	0.345	0	0.906	0.936
EZH2	POU5F1	9606.ENSP00000320147	9606.ENSP00000259915	0	0	0	0	0.085	0.284	0	0.637	0.742
EZH2	YY1	9606.ENSP00000320147	9606.ENSP00000262238	0	0	0	0	0.052	0.598	0.900	0.991	0.999
EZH2	E2F3	9606.ENSP00000320147	9606.ENSP00000262904	0	0	0	0	0.102	0.058	0.900	0.466	0.948
EZH2	EP300	9606.ENSP00000320147	9606.ENSP00000263253	0	0	0	0	0.064	0.378	0.900	0.728	0.982
EZH2	EED	9606.ENSP00000320147	9606.ENSP00000263360	0	0	0	0	0.093	0.998	0.900	0.994	0.999
EZH2	TP53	9606.ENSP00000320147	9606.ENSP00000269305	0	0	0	0	0.094	0.152	0.650	0.748	0.923
EZH2	HDAC3	9606.ENSP00000320147	9606.ENSP00000302967	0.044	0	0	0	0.062	0.661	0.600	0.849	0.978
EZH2	SUZ12	9606.ENSP00000320147	9606.ENSP00000316578	0	0	0	0	0.114	0.998	0.900	0.994	0.999
EZH2	E2F2	9606.ENSP00000320147	9606.ENSP00000355249	0	0	0	0	0.120	0.058	0.900	0.459	0.949
EZH2	MYC	9606.ENSP00000320147	9606.ENSP00000479618	0	0	0	0	0.110	0.486	0	0.967	0.984
EZH2	HDAC2	9606.ENSP00000320147	9606.ENSP00000430432	0.044	0	0	0	0.097	0.896	0.900	0.745	0.997
EZH2	HDAC1	9606.ENSP00000320147	9606.ENSP00000362649	0.044	0	0	0	0.097	0.939	0.900	0.989	0.999
EZH2	RBBP4	9606.ENSP00000320147	9606.ENSP00000362592	0	0	0	0	0.091	0.947	0.900	0.991	0.999
EZH2	RBBP7	9606.ENSP00000320147	9606.ENSP00000369424	0	0	0	0	0.098	0.938	0.900	0.966	0.999
GTF2B	YY1	9606.ENSP00000359531	9606.ENSP00000262238	0	0	0	0	0.068	0.305	0	0.894	0.926
GTF2B	CREBBP	9606.ENSP00000359531	9606.ENSP00000262367	0	0	0	0	0.080	0.892	0.900	0.659	0.996
GTF2B	EP300	9606.ENSP00000359531	9606.ENSP00000263253	0	0	0	0	0.074	0.418	0	0.890	0.935
GTF2B	KAT2B	9606.ENSP00000359531	9606.ENSP00000263754	0	0	0	0	0.063	0.174	0.900	0.613	0.966
GTF2B	ACTB	9606.ENSP00000359531	9606.ENSP00000349960	0	0	0	0	0.062	0	0.900	0.403	0.939
GTF2B	CREB1	9606.ENSP00000359531	9606.ENSP00000387699	0	0	0	0	0.073	0	0	0.759	0.767
HCFC1	YY1	9606.ENSP00000309555	9606.ENSP00000262238	0	0	0	0	0.190	0.270	0.600	0.984	0.995
HCFC1	PPARGC1A	9606.ENSP00000309555	9606.ENSP00000264867	0	0	0	0	0	0.270	0.600	0.608	0.875
HCFC1	ENSP00000467041	9606.ENSP00000309555	9606.ENSP00000467041	0	0	0	0	0	0	0.900	0	0.900
HCFC1	RUVBL1	9606.ENSP00000309555	9606.ENSP00000318297	0	0	0	0	0.067	0	0.900	0.096	0.908
HCFC1	RUVBL2	9606.ENSP00000309555	9606.ENSP00000473172	0	0	0	0	0.089	0	0.900	0.112	0.912
HCFC1	INO80C	9606.ENSP00000309555	9606.ENSP00000391457	0	0	0	0	0	0.209	0.900	0	0.917
