#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CDKN2A	SMAD4	9606.ENSP00000418915	9606.ENSP00000341551	0	0	0	0	0	0.057	0.900	0.757	0.975
CDKN2A	SMARCA4	9606.ENSP00000418915	9606.ENSP00000395654	0	0	0	0	0.062	0.289	0	0.822	0.871
CDKN2A	MYC	9606.ENSP00000418915	9606.ENSP00000479618	0	0	0	0	0	0.880	0.900	0.931	0.999
CHD8	EP300	9606.ENSP00000382863	9606.ENSP00000263253	0	0	0	0	0.571	0.171	0	0.227	0.701
CHD8	CTCF	9606.ENSP00000382863	9606.ENSP00000264010	0	0	0	0	0.160	0.345	0	0.988	0.993
CHD8	WDR5	9606.ENSP00000382863	9606.ENSP00000351446	0	0	0	0	0.131	0.867	0.900	0.505	0.993
CHD8	MYC	9606.ENSP00000382863	9606.ENSP00000479618	0	0	0	0	0	0.151	0	0.692	0.728
CHIA	CTCF	9606.ENSP00000358755	9606.ENSP00000264010	0	0	0	0	0	0	0	0.878	0.878
CTCF	STAG2	9606.ENSP00000264010	9606.ENSP00000218089	0	0	0	0	0.199	0.702	0	0.967	0.991
CTCF	RPS6KB1	9606.ENSP00000264010	9606.ENSP00000225577	0	0	0	0	0.073	0.066	0.900	0.066	0.908
CTCF	DDX5	9606.ENSP00000264010	9606.ENSP00000225792	0	0	0	0	0.079	0.283	0	0.952	0.966
CTCF	CDKN1B	9606.ENSP00000264010	9606.ENSP00000228872	0	0	0	0	0.062	0.058	0.900	0.203	0.920
CTCF	POU5F1	9606.ENSP00000264010	9606.ENSP00000259915	0	0	0	0	0.049	0.336	0	0.972	0.981
CTCF	LMNB1	9606.ENSP00000264010	9606.ENSP00000261366	0	0	0	0	0.072	0.067	0	0.728	0.745
CTCF	EP300	9606.ENSP00000264010	9606.ENSP00000263253	0	0	0	0	0.101	0.126	0.800	0.687	0.944
CTCF	EED	9606.ENSP00000264010	9606.ENSP00000263360	0	0	0	0	0.067	0.182	0.600	0.347	0.774
CTCF	KMT2D	9606.ENSP00000264010	9606.ENSP00000301067	0	0	0	0	0.082	0.106	0.600	0.325	0.748
CTCF	ATRX	9606.ENSP00000264010	9606.ENSP00000362441	0	0	0	0	0.079	0.182	0	0.694	0.750
CTCF	HIST2H2BE	9606.ENSP00000264010	9606.ENSP00000358151	0	0	0	0	0	0.057	0.600	0.417	0.760
CTCF	SOX2	9606.ENSP00000264010	9606.ENSP00000323588	0	0	0	0	0	0.101	0	0.747	0.764
CTCF	KDM6A	9606.ENSP00000264010	9606.ENSP00000367203	0	0	0	0	0.064	0.162	0.600	0.376	0.778
CTCF	NCL	9606.ENSP00000264010	9606.ENSP00000318195	0	0	0	0	0.084	0.281	0	0.704	0.788
CTCF	ZBTB33	9606.ENSP00000264010	9606.ENSP00000314153	0	0	0	0	0.062	0.282	0	0.725	0.799
CTCF	MECP2	9606.ENSP00000264010	9606.ENSP00000395535	0	0	0	0	0.062	0.059	0	0.794	0.803
CTCF	DNMT1	9606.ENSP00000264010	9606.ENSP00000352516	0	0	0	0	0.093	0.060	0	0.790	0.806
CTCF	TOP2B	9606.ENSP00000264010	9606.ENSP00000396704	0	0	0	0	0.147	0.285	0	0.719	0.814
CTCF	RXRA	9606.ENSP00000264010	9606.ENSP00000419692	0	0	0	0	0.111	0.296	0.600	0.370	0.821
CTCF	WDR5	9606.ENSP00000264010	9606.ENSP00000351446	0	0	0	0	0.183	0.182	0.600	0.414	0.822
CTCF	SMC1A	9606.ENSP00000264010	9606.ENSP00000323421	0	0	0	0	0.187	0.297	0	0.722	0.828
CTCF	SMARCA4	9606.ENSP00000264010	9606.ENSP00000395654	0	0	0	0	0.100	0.318	0	0.745	0.830
CTCF	MAFB	9606.ENSP00000264010	9606.ENSP00000362410	0	0	0	0	0	0.057	0.800	0.211	0.838
CTCF	NCOA3	9606.ENSP00000264010	9606.ENSP00000361066	0	0	0	0	0.144	0.060	0.800	0.120	0.839
CTCF	POLR2F	9606.ENSP00000264010	9606.ENSP00000403852	0	0	0	0	0	0	0.600	0.618	0.840
CTCF	TAF3	9606.ENSP00000264010	9606.ENSP00000340271	0	0	0	0	0	0.345	0	0.786	0.854
CTCF	HIST2H2AC	9606.ENSP00000264010	9606.ENSP00000332194	0	0	0	0	0.055	0.281	0.600	0.553	0.862
CTCF	STAG1	9606.ENSP00000264010	9606.ENSP00000372689	0	0	0	0	0.095	0.527	0	0.707	0.863
CTCF	CHIA	9606.ENSP00000264010	9606.ENSP00000358755	0	0	0	0	0	0	0	0.878	0.878
CTCF	EZH2	9606.ENSP00000264010	9606.ENSP00000320147	0	0	0	0	0.063	0.106	0.600	0.690	0.882
CTCF	NCOR1	9606.ENSP00000264010	9606.ENSP00000268712	0	0	0	0	0.111	0.145	0.800	0.344	0.886
CTCF	NIPBL	9606.ENSP00000264010	9606.ENSP00000282516	0	0	0	0	0.063	0	0	0.884	0.887
CTCF	UBTF	9606.ENSP00000264010	9606.ENSP00000302640	0	0	0	0	0.270	0.182	0	0.847	0.901
CTCF	YBX1	9606.ENSP00000264010	9606.ENSP00000361626	0	0	0	0	0.062	0.471	0	0.819	0.902
CTCF	SMAD1	9606.ENSP00000264010	9606.ENSP00000426568	0	0	0	0	0.062	0.066	0.900	0.112	0.911
CTCF	SMAD6	9606.ENSP00000264010	9606.ENSP00000288840	0	0	0	0	0	0.066	0.900	0.124	0.911
CTCF	H2AFZ	9606.ENSP00000264010	9606.ENSP00000296417	0	0	0	0	0.062	0.281	0.600	0.739	0.920
CTCF	IGF2	9606.ENSP00000264010	9606.ENSP00000391826	0	0	0	0	0	0	0	0.927	0.928
CTCF	POLR2A	9606.ENSP00000264010	9606.ENSP00000480158	0	0	0	0	0.082	0.683	0.600	0.472	0.930
CTCF	SMAD5	9606.ENSP00000264010	9606.ENSP00000441954	0	0	0	0	0.062	0.066	0.900	0.322	0.932
CTCF	SMAD4	9606.ENSP00000264010	9606.ENSP00000341551	0	0	0	0	0.069	0.233	0.900	0.244	0.938
CTCF	PARP1	9606.ENSP00000264010	9606.ENSP00000355759	0	0	0	0	0.084	0.675	0	0.847	0.950
CTCF	CDKN2A	9606.ENSP00000264010	9606.ENSP00000418915	0	0	0	0	0.062	0.078	0.900	0.576	0.958
CTCF	SMC3	9606.ENSP00000264010	9606.ENSP00000354720	0	0	0	0	0.166	0.297	0	0.937	0.960
CTCF	MYC	9606.ENSP00000264010	9606.ENSP00000479618	0	0	0	0	0.063	0.058	0.900	0.700	0.970
CTCF	SIN3A	9606.ENSP00000264010	9606.ENSP00000378402	0	0	0	0	0.166	0.354	0	0.964	0.979
CTCF	SUZ12	9606.ENSP00000264010	9606.ENSP00000316578	0	0	0	0	0.077	0.541	0.600	0.958	0.992
CTCF	CHD8	9606.ENSP00000264010	9606.ENSP00000382863	0	0	0	0	0.160	0.345	0	0.988	0.993
CTCF	NPM1	9606.ENSP00000264010	9606.ENSP00000296930	0	0	0	0	0.116	0.681	0	0.989	0.996
CTCF	RAD21	9606.ENSP00000264010	9606.ENSP00000297338	0	0	0	0	0.167	0.281	0	0.993	0.996
DDX5	NCOA3	9606.ENSP00000225792	9606.ENSP00000361066	0	0	0	0	0.046	0.213	0.600	0.130	0.703
DDX5	POLR2A	9606.ENSP00000225792	9606.ENSP00000480158	0	0	0	0	0.106	0.668	0	0.140	0.723
DDX5	NPM1	9606.ENSP00000225792	9606.ENSP00000296930	0	0	0	0	0.103	0.182	0	0.786	0.830
DDX5	SMAD5	9606.ENSP00000225792	9606.ENSP00000441954	0	0	0	0	0	0.311	0	0.777	0.840
DDX5	EP300	9606.ENSP00000225792	9606.ENSP00000263253	0	0	0	0	0.062	0.700	0.600	0.671	0.958
DDX5	CTCF	9606.ENSP00000225792	9606.ENSP00000264010	0	0	0	0	0.079	0.283	0	0.952	0.966
DNMT1	EED	9606.ENSP00000352516	9606.ENSP00000263360	0	0	0	0	0.071	0.454	0.600	0.653	0.920
DNMT1	CTCF	9606.ENSP00000352516	9606.ENSP00000264010	0	0	0	0	0.093	0.060	0	0.790	0.806
DNMT1	H2AFZ	9606.ENSP00000352516	9606.ENSP00000296417	0	0	0	0	0.137	0.149	0.600	0.429	0.810
DNMT1	SUZ12	9606.ENSP00000352516	9606.ENSP00000316578	0	0	0	0	0.079	0.360	0.600	0.670	0.911
DNMT1	EZH2	9606.ENSP00000352516	9606.ENSP00000320147	0	0	0	0	0.179	0.848	0.600	0.990	0.999
DNMT1	HIST2H2AC	9606.ENSP00000352516	9606.ENSP00000332194	0	0	0	0	0.062	0.352	0.600	0.612	0.893
DNMT1	SMARCA4	9606.ENSP00000352516	9606.ENSP00000395654	0.053	0	0	0	0.278	0	0	0.601	0.704
DNMT1	MYC	9606.ENSP00000352516	9606.ENSP00000479618	0	0	0	0	0.085	0.128	0	0.734	0.770
DNMT1	HIST2H2BE	9606.ENSP00000352516	9606.ENSP00000358151	0	0	0	0	0.062	0.151	0.600	0.574	0.846
DNMT1	SIN3A	9606.ENSP00000352516	9606.ENSP00000378402	0	0	0	0	0.076	0	0.600	0.653	0.861
DNMT1	PARP1	9606.ENSP00000352516	9606.ENSP00000355759	0	0	0	0	0.231	0.501	0	0.815	0.923
DNMT1	MECP2	9606.ENSP00000352516	9606.ENSP00000395535	0	0	0	0	0	0.317	0	0.989	0.993
EED	EP300	9606.ENSP00000263360	9606.ENSP00000263253	0	0	0	0	0	0.078	0.900	0.279	0.927
EED	NCOR1	9606.ENSP00000263360	9606.ENSP00000268712	0	0	0	0	0.046	0.116	0.600	0.232	0.706
EED	HIST2H2BE	9606.ENSP00000263360	9606.ENSP00000358151	0	0	0	0	0	0.112	0.600	0.332	0.742
EED	CTCF	9606.ENSP00000263360	9606.ENSP00000264010	0	0	0	0	0.067	0.182	0.600	0.347	0.774
EED	H2AFZ	9606.ENSP00000263360	9606.ENSP00000296417	0	0	0	0	0.097	0.139	0.600	0.369	0.777
EED	HIST2H2AC	9606.ENSP00000263360	9606.ENSP00000332194	0	0	0	0	0	0.173	0.600	0.427	0.794
EED	NCOA3	9606.ENSP00000263360	9606.ENSP00000361066	0	0	0	0	0.049	0	0.900	0.060	0.902
EED	POLR2F	9606.ENSP00000263360	9606.ENSP00000403852	0	0	0	0	0	0	0.900	0.097	0.905
EED	POLR2A	9606.ENSP00000263360	9606.ENSP00000480158	0	0	0	0	0.046	0.182	0.900	0.081	0.918
EED	DNMT1	9606.ENSP00000263360	9606.ENSP00000352516	0	0	0	0	0.071	0.454	0.600	0.653	0.920
EED	WDR5	9606.ENSP00000263360	9606.ENSP00000351446	0	0	0	0.575	0.092	0	0.900	0.469	0.923
EED	KMT2D	9606.ENSP00000263360	9606.ENSP00000301067	0	0	0	0	0	0.259	0.900	0.382	0.950
EED	KDM6A	9606.ENSP00000263360	9606.ENSP00000367203	0	0	0	0	0.062	0.188	0.900	0.624	0.967
EED	SUZ12	9606.ENSP00000263360	9606.ENSP00000316578	0	0	0	0	0.105	0.996	0.900	0.994	0.999
EED	EZH2	9606.ENSP00000263360	9606.ENSP00000320147	0	0	0	0	0.093	0.998	0.900	0.994	0.999
EP300	DDX5	9606.ENSP00000263253	9606.ENSP00000225792	0	0	0	0	0.062	0.700	0.600	0.671	0.958
EP300	CHD8	9606.ENSP00000263253	9606.ENSP00000382863	0	0	0	0	0.571	0.171	0	0.227	0.701
EP300	SMAD5	9606.ENSP00000263253	9606.ENSP00000441954	0	0	0	0	0.049	0.561	0	0.347	0.703
EP300	SIN3A	9606.ENSP00000263253	9606.ENSP00000378402	0	0	0	0	0.078	0.369	0	0.585	0.737
EP300	POLR2F	9606.ENSP00000263253	9606.ENSP00000403852	0	0	0	0	0.062	0	0.600	0.381	0.747
EP300	SOX2	9606.ENSP00000263253	9606.ENSP00000323588	0	0	0	0	0.101	0.302	0	0.634	0.750
EP300	SMAD1	9606.ENSP00000263253	9606.ENSP00000426568	0	0	0	0	0.049	0.783	0	0.297	0.842
EP300	H2AFZ	9606.ENSP00000263253	9606.ENSP00000296417	0	0	0	0	0.062	0.163	0.600	0.558	0.842
EP300	PARP1	9606.ENSP00000263253	9606.ENSP00000355759	0	0	0	0	0	0.756	0	0.619	0.903
EP300	KDM6A	9606.ENSP00000263253	9606.ENSP00000367203	0	0	0	0	0.066	0.212	0.600	0.767	0.922
EP300	EED	9606.ENSP00000263253	9606.ENSP00000263360	0	0	0	0	0	0.078	0.900	0.279	0.927
EP300	WDR5	9606.ENSP00000263253	9606.ENSP00000351446	0	0	0	0	0	0.220	0.600	0.829	0.942
EP300	CTCF	9606.ENSP00000263253	9606.ENSP00000264010	0	0	0	0	0.101	0.126	0.800	0.687	0.944
EP300	SUZ12	9606.ENSP00000263253	9606.ENSP00000316578	0	0	0	0	0.072	0	0.900	0.507	0.950
EP300	RXRA	9606.ENSP00000263253	9606.ENSP00000419692	0	0	0	0	0	0.316	0.900	0.367	0.952
EP300	HIST2H2AC	9606.ENSP00000263253	9606.ENSP00000332194	0	0	0	0	0	0.787	0.600	0.574	0.960
EP300	POLR2A	9606.ENSP00000263253	9606.ENSP00000480158	0	0	0	0	0.111	0.555	0.900	0.427	0.974
EP300	SMARCA4	9606.ENSP00000263253	9606.ENSP00000395654	0	0	0	0	0.095	0.171	0	0.971	0.977
EP300	HIST2H2BE	9606.ENSP00000263253	9606.ENSP00000358151	0	0	0	0	0	0.858	0.600	0.647	0.978
EP300	KMT2D	9606.ENSP00000263253	9606.ENSP00000301067	0	0	0	0	0.831	0.244	0.600	0.682	0.981
EP300	EZH2	9606.ENSP00000263253	9606.ENSP00000320147	0	0	0	0	0.064	0.378	0.900	0.728	0.982
EP300	NCOR1	9606.ENSP00000263253	9606.ENSP00000268712	0	0	0	0	0.425	0.500	0.900	0.661	0.988
EP300	NCOA3	9606.ENSP00000263253	9606.ENSP00000361066	0	0	0	0	0.065	0.893	0.900	0.982	0.999
EP300	MYC	9606.ENSP00000263253	9606.ENSP00000479618	0	0	0	0	0.062	0.780	0.900	0.987	0.999
EP300	SMAD4	9606.ENSP00000263253	9606.ENSP00000341551	0	0	0	0	0.062	0.882	0.900	0.987	0.999
EZH2	POU5F1	9606.ENSP00000320147	9606.ENSP00000259915	0	0	0	0	0.085	0.284	0	0.637	0.742
EZH2	EP300	9606.ENSP00000320147	9606.ENSP00000263253	0	0	0	0	0.064	0.378	0.900	0.728	0.982
EZH2	EED	9606.ENSP00000320147	9606.ENSP00000263360	0	0	0	0	0.093	0.998	0.900	0.994	0.999
EZH2	CTCF	9606.ENSP00000320147	9606.ENSP00000264010	0	0	0	0	0.063	0.106	0.600	0.690	0.882
EZH2	NCOR1	9606.ENSP00000320147	9606.ENSP00000268712	0	0	0	0	0.076	0.218	0.600	0.457	0.822
EZH2	H2AFZ	9606.ENSP00000320147	9606.ENSP00000296417	0	0	0	0	0.170	0.146	0.600	0.571	0.862
EZH2	KMT2D	9606.ENSP00000320147	9606.ENSP00000301067	0	0	0	0.561	0.054	0.042	0.900	0.700	0.931
EZH2	SUZ12	9606.ENSP00000320147	9606.ENSP00000316578	0	0	0	0	0.114	0.998	0.900	0.994	0.999
EZH2	SOX2	9606.ENSP00000320147	9606.ENSP00000323588	0	0	0	0	0.068	0.059	0	0.705	0.719
EZH2	CDKN2A	9606.ENSP00000320147	9606.ENSP00000418915	0	0	0	0	0.049	0.093	0	0.705	0.723
EZH2	RXRA	9606.ENSP00000320147	9606.ENSP00000419692	0	0	0	0	0	0.093	0.600	0.445	0.781
EZH2	HIST2H2BE	9606.ENSP00000320147	9606.ENSP00000358151	0	0	0	0	0	0.080	0.600	0.630	0.852
EZH2	HIST2H2AC	9606.ENSP00000320147	9606.ENSP00000332194	0	0	0	0	0	0.146	0.600	0.625	0.861
EZH2	SMARCA4	9606.ENSP00000320147	9606.ENSP00000395654	0	0	0	0	0.087	0.372	0	0.812	0.883
EZH2	ATRX	9606.ENSP00000320147	9606.ENSP00000362441	0	0	0	0	0.062	0.599	0	0.756	0.900
EZH2	POLR2F	9606.ENSP00000320147	9606.ENSP00000403852	0	0	0	0	0.055	0.064	0.900	0.261	0.925
EZH2	NCOA3	9606.ENSP00000320147	9606.ENSP00000361066	0	0	0	0	0	0.056	0.900	0.299	0.928
EZH2	POLR2A	9606.ENSP00000320147	9606.ENSP00000480158	0	0	0	0	0.062	0.213	0.900	0.261	0.938
EZH2	WDR5	9606.ENSP00000320147	9606.ENSP00000351446	0	0	0	0	0.092	0.182	0.900	0.696	0.974
EZH2	MYC	9606.ENSP00000320147	9606.ENSP00000479618	0	0	0	0	0.110	0.486	0	0.967	0.984
EZH2	KDM6A	9606.ENSP00000320147	9606.ENSP00000367203	0	0	0	0	0.062	0.260	0.900	0.847	0.988
EZH2	DNMT1	9606.ENSP00000320147	9606.ENSP00000352516	0	0	0	0	0.179	0.848	0.600	0.990	0.999
H2AFZ	LMNB1	9606.ENSP00000296417	9606.ENSP00000261366	0	0	0	0	0.120	0	0.600	0.336	0.746
H2AFZ	EP300	9606.ENSP00000296417	9606.ENSP00000263253	0	0	0	0	0.062	0.163	0.600	0.558	0.842
H2AFZ	EED	9606.ENSP00000296417	9606.ENSP00000263360	0	0	0	0	0.097	0.139	0.600	0.369	0.777
H2AFZ	CTCF	9606.ENSP00000296417	9606.ENSP00000264010	0	0	0	0	0.062	0.281	0.600	0.739	0.920
H2AFZ	NCOR1	9606.ENSP00000296417	9606.ENSP00000268712	0	0	0	0	0.063	0.145	0.600	0.241	0.724
H2AFZ	NPM1	9606.ENSP00000296417	9606.ENSP00000296930	0	0	0	0	0.230	0	0.600	0.137	0.711
H2AFZ	PARP1	9606.ENSP00000296417	9606.ENSP00000355759	0	0	0	0	0.120	0.471	0	0.445	0.720
H2AFZ	KMT2D	9606.ENSP00000296417	9606.ENSP00000301067	0	0	0	0	0	0.146	0.600	0.354	0.760
H2AFZ	POLR2F	9606.ENSP00000296417	9606.ENSP00000403852	0	0	0	0	0.127	0	0.600	0.430	0.783
H2AFZ	ATRX	9606.ENSP00000296417	9606.ENSP00000362441	0	0	0	0	0.062	0.169	0.600	0.397	0.787
H2AFZ	MYC	9606.ENSP00000296417	9606.ENSP00000479618	0	0	0	0	0.065	0.108	0.600	0.468	0.798
H2AFZ	SIN3A	9606.ENSP00000296417	9606.ENSP00000378402	0	0	0	0	0.049	0.349	0.600	0.298	0.803
H2AFZ	SMARCA4	9606.ENSP00000296417	9606.ENSP00000395654	0	0	0	0	0.063	0.367	0	0.701	0.807
H2AFZ	RAD21	9606.ENSP00000296417	9606.ENSP00000297338	0	0	0	0	0.120	0.077	0.600	0.478	0.808
H2AFZ	SMC3	9606.ENSP00000296417	9606.ENSP00000354720	0	0	0	0	0.118	0.078	0.600	0.486	0.810
H2AFZ	DNMT1	9606.ENSP00000296417	9606.ENSP00000352516	0	0	0	0	0.137	0.149	0.600	0.429	0.810
H2AFZ	SUZ12	9606.ENSP00000296417	9606.ENSP00000316578	0	0	0	0	0.104	0	0.600	0.524	0.814
H2AFZ	KDM6A	9606.ENSP00000296417	9606.ENSP00000367203	0	0	0	0	0.052	0.244	0.600	0.435	0.816
H2AFZ	POLR2A	9606.ENSP00000296417	9606.ENSP00000480158	0	0	0	0	0.062	0.104	0.600	0.521	0.817
H2AFZ	EZH2	9606.ENSP00000296417	9606.ENSP00000320147	0	0	0	0	0.170	0.146	0.600	0.571	0.862
H2AFZ	WDR5	9606.ENSP00000296417	9606.ENSP00000351446	0	0	0	0	0.123	0.519	0.600	0.560	0.916
H2AFZ	UBTF	9606.ENSP00000296417	9606.ENSP00000302640	0	0	0	0	0.108	0.110	0.900	0.245	0.932
H2AFZ	HIST2H2BE	9606.ENSP00000296417	9606.ENSP00000358151	0	0	0	0	0.151	0.405	0.800	0.990	0.998
HIST2H2AC	LMNB1	9606.ENSP00000332194	9606.ENSP00000261366	0	0	0	0	0.049	0	0.600	0.428	0.763
HIST2H2AC	EP300	9606.ENSP00000332194	9606.ENSP00000263253	0	0	0	0	0	0.787	0.600	0.574	0.960
HIST2H2AC	EED	9606.ENSP00000332194	9606.ENSP00000263360	0	0	0	0	0	0.173	0.600	0.427	0.794
HIST2H2AC	CTCF	9606.ENSP00000332194	9606.ENSP00000264010	0	0	0	0	0.055	0.281	0.600	0.553	0.862
HIST2H2AC	NCOR1	9606.ENSP00000332194	9606.ENSP00000268712	0	0	0	0	0.062	0.078	0.600	0.324	0.734
HIST2H2AC	NPM1	9606.ENSP00000332194	9606.ENSP00000296930	0	0	0	0	0	0.270	0.600	0.776	0.929
HIST2H2AC	RAD21	9606.ENSP00000332194	9606.ENSP00000297338	0	0	0	0	0.053	0.104	0.600	0.329	0.741
HIST2H2AC	KMT2D	9606.ENSP00000332194	9606.ENSP00000301067	0	0	0	0	0	0.146	0.600	0.415	0.782
HIST2H2AC	UBTF	9606.ENSP00000332194	9606.ENSP00000302640	0	0	0	0	0.083	0.112	0.900	0.250	0.930
HIST2H2AC	SUZ12	9606.ENSP00000332194	9606.ENSP00000316578	0	0	0	0	0	0	0.600	0.506	0.794
HIST2H2AC	EZH2	9606.ENSP00000332194	9606.ENSP00000320147	0	0	0	0	0	0.146	0.600	0.625	0.861
HIST2H2AC	POLR2A	9606.ENSP00000332194	9606.ENSP00000480158	0	0	0	0	0	0.077	0.600	0.341	0.735
HIST2H2AC	SMC3	9606.ENSP00000332194	9606.ENSP00000354720	0	0	0	0	0.062	0.102	0.600	0.354	0.753
HIST2H2AC	SIN3A	9606.ENSP00000332194	9606.ENSP00000378402	0	0	0	0	0	0.170	0.600	0.335	0.760
HIST2H2AC	WDR5	9606.ENSP00000332194	9606.ENSP00000351446	0	0	0	0	0	0.127	0.600	0.444	0.789
HIST2H2AC	MYC	9606.ENSP00000332194	9606.ENSP00000479618	0	0	0	0	0	0	0.600	0.519	0.799
HIST2H2AC	KDM6A	9606.ENSP00000332194	9606.ENSP00000367203	0	0	0	0	0	0.170	0.600	0.444	0.799
HIST2H2AC	SMARCA4	9606.ENSP00000332194	9606.ENSP00000395654	0	0	0	0	0	0.169	0	0.787	0.816
HIST2H2AC	MECP2	9606.ENSP00000332194	9606.ENSP00000395535	0	0	0	0	0	0.653	0	0.502	0.819
HIST2H2AC	ATRX	9606.ENSP00000332194	9606.ENSP00000362441	0	0	0	0	0.062	0.169	0.600	0.498	0.823
HIST2H2AC	DNMT1	9606.ENSP00000332194	9606.ENSP00000352516	0	0	0	0	0.062	0.352	0.600	0.612	0.893
HIST2H2AC	HIST2H2BE	9606.ENSP00000332194	9606.ENSP00000358151	0	0	0	0	0.225	0.880	0.900	0.990	0.999
HIST2H2BE	LMNB1	9606.ENSP00000358151	9606.ENSP00000261366	0	0	0	0	0	0	0.600	0.466	0.777
HIST2H2BE	EP300	9606.ENSP00000358151	9606.ENSP00000263253	0	0	0	0	0	0.858	0.600	0.647	0.978
HIST2H2BE	EED	9606.ENSP00000358151	9606.ENSP00000263360	0	0	0	0	0	0.112	0.600	0.332	0.742
HIST2H2BE	CTCF	9606.ENSP00000358151	9606.ENSP00000264010	0	0	0	0	0	0.057	0.600	0.417	0.760
HIST2H2BE	NCOR1	9606.ENSP00000358151	9606.ENSP00000268712	0	0	0	0	0	0	0.600	0.357	0.731
HIST2H2BE	H2AFZ	9606.ENSP00000358151	9606.ENSP00000296417	0	0	0	0	0.151	0.405	0.800	0.990	0.998
HIST2H2BE	NPM1	9606.ENSP00000358151	9606.ENSP00000296930	0	0	0	0	0	0.468	0.600	0.358	0.851
HIST2H2BE	RAD21	9606.ENSP00000358151	9606.ENSP00000297338	0	0	0	0	0.056	0.139	0.600	0.367	0.766
HIST2H2BE	KMT2D	9606.ENSP00000358151	9606.ENSP00000301067	0	0	0	0	0	0.080	0.600	0.382	0.752
HIST2H2BE	UBTF	9606.ENSP00000358151	9606.ENSP00000302640	0	0	0	0	0.062	0.102	0.900	0.194	0.923
HIST2H2BE	SUZ12	9606.ENSP00000358151	9606.ENSP00000316578	0	0	0	0	0	0	0.600	0.343	0.725
HIST2H2BE	EZH2	9606.ENSP00000358151	9606.ENSP00000320147	0	0	0	0	0	0.080	0.600	0.630	0.852
HIST2H2BE	HIST2H2AC	9606.ENSP00000358151	9606.ENSP00000332194	0	0	0	0	0.225	0.880	0.900	0.990	0.999
HIST2H2BE	WDR5	9606.ENSP00000358151	9606.ENSP00000351446	0	0	0	0	0	0.067	0.600	0.512	0.802
HIST2H2BE	DNMT1	9606.ENSP00000358151	9606.ENSP00000352516	0	0	0	0	0.062	0.151	0.600	0.574	0.846
HIST2H2BE	SMC3	9606.ENSP00000358151	9606.ENSP00000354720	0	0	0	0	0.055	0.184	0.600	0.331	0.766
HIST2H2BE	SIN3A	9606.ENSP00000358151	9606.ENSP00000378402	0	0	0	0	0.051	0.105	0.600	0.295	0.728
HIST2H2BE	KDM6A	9606.ENSP00000358151	9606.ENSP00000367203	0	0	0	0	0	0	0.600	0.381	0.742
HIST2H2BE	MECP2	9606.ENSP00000358151	9606.ENSP00000395535	0	0	0	0	0	0.653	0	0.467	0.807
HIST2H2BE	MYC	9606.ENSP00000358151	9606.ENSP00000479618	0	0	0	0	0	0.103	0.600	0.556	0.826
